date | asn | count | cc
20140317 | 20940 | 64 | EU
20140317 | 262604 | 37 | BR
20140317 | 52748 | 32 | BR
20140317 | 1916 | 1307 | BR
20140317 | 28175 | 38 | BR
20140317 | 28171 | 127 | BR
20140317 | 19108 | 277 | US
20140317 | 28178 | 78 | BR
20140317 | 52873 | 33 | BR
20140317 | 28670 | 32 | BR
20140317 | 16509 | 219 | US
20140317 | 3549 | 3260 | US
20140317 | 52962 | 88 | BR
20140317 | 52967 | 61 | BR
20140317 | 14026 | 44 | BR
20140317 | 52968 | 39 | BR
20140317 | 262609 | 59 | BR
20140317 | 22689 | 556 | BR
20140317 | 263072 | 99 | BR
20140317 | 12956 | 36 | ES
20140317 | 53100 | 92 | BR
20140317 | 3356 | 1068 | US
20140317 | 16594 | 36 | BR
20140317 | 28590 | 411 | BR
20140317 | 262686 | 128 | BR
20140317 | 262684 | 45 | BR
20140317 | 262680 | 48 | BR
20140317 | 262444 | 67 | BR
20140317 | 262446 | 68 | BR
20140317 | 262448 | 26 | BR
20140317 | 262760 | 165 | BR
20140317 | 262996 | 64 | BR
20140317 | 28303 | 1411 | 
20140317 | 53167 | 126 | BR
20140317 | 263444 | 27 | BR
20140317 | 14571 | 93 | BR
20140317 | 16276 | 136 | FR
20140317 | 8781 | 116 | QA
20140317 | 262901 | 54 | BR
20140317 | 262907 | 90 | BR
20140317 | 262906 | 40 | BR
20140317 | 16685 | 125 | BR
20140317 | 28352 | 64 | BR
20140317 | 28589 | 144 | BR
20140317 | 28583 | 40 | BR
20140317 | 28580 | 223 | BR
20140317 | 262883 | 25 | BR
20140317 | 28124 | 30 | BR
20140317 | 53099 | 63 | BR
20140317 | 52549 | 25 | BR
20140317 | 4230 | 261 | BR
20140317 | 28329 | 275 | BR
20140317 | 28632 | 48 | 
20140317 | 28634 | 351 | BR
20140317 | 28637 | 160 | BR
20140317 | 7162 | 154 | BR
20140317 | 28229 | 156 | BR
20140317 | 12140 | 32 | BR
20140317 | 263522 | 81 | BR
20140317 | 53006 | 39 | BR
20140317 | 53008 | 124 | BR
20140317 | 28220 | 273 | BR
20140317 | 262705 | 130 | 
20140317 | 28224 | 54 | BR
20140317 | 53237 | 145 | BR
20140317 | 11802 | 98 | BR
20140317 | 9304 | 216 | HK
20140317 | 262353 | 25 | BR
20140317 | 28647 | 144 | BR
20140317 | 11706 | 52 | BR
20140317 | 28640 | 256 | BR
20140317 | 28642 | 107 | BR
20140317 | 27781 | 28 | SX
20140317 | 28126 | 99 | BR
20140317 | 28649 | 154 | BR
20140317 | 28122 | 33 | BR
20140317 | 28123 | 129 | BR
20140317 | 262405 | 56 | 
20140317 | 16150 | 25 | SE
20140317 | 13030 | 92 | CH
20140317 | 262401 | 238 | BR
20140317 | 8218 | 49 | FR
20140317 | 262403 | 52 | BR
20140317 | 263015 | 69 | BR
20140317 | 53068 | 34 | BR
20140317 | 262761 | 220 | BR
20140317 | 263461 | 25 | BR
20140317 | 7795 | 64 | US
20140317 | 262659 | 278 | BR
20140317 | 13489 | 452 | CO
20140317 | 53075 | 36 | BR
20140317 | 262650 | 50 | BR
20140317 | 52987 | 32 | BR
20140317 | 52527 | 34 | BR
20140317 | 53061 | 31 | BR
20140317 | 23520 | 142 | US
20140317 | 20142 | 36 | 
20140317 | 53192 | 58 | BR
20140317 | 263471 | 36 | BR
20140317 | 52697 | 45 | BR
20140317 | 53053 | 104 | BR
20140317 | 53199 | 41 | BR
20140317 | 53066 | 71 | BR
20140317 | 23105 | 187 | BR
20140317 | 28300 | 259 | BR
20140317 | 262878 | 76 | BR
20140317 | 28265 | 80 | BR
20140317 | 28309 | 26 | BR
20140317 | 53122 | 108 | BR
20140317 | 28280 | 442 | BR
20140317 | 28283 | 112 | BR
20140317 | 28615 | 320 | BR
20140317 | 33182 | 26 | US
20140317 | 22356 | 68 | BR
20140317 | 28288 | 71 | BR
20140317 | 52613 | 25 | BR
20140317 | 52752 | 168 | BR
20140317 | 52751 | 27 | BR
20140317 | 10362 | 27 | BR
20140317 | 53144 | 216 | BR
20140317 | 28163 | 135 | BR
20140317 | 28165 | 136 | BR
20140317 | 28166 | 27 | BR
20140317 | 28168 | 248 | 
20140317 | 28169 | 127 | BR
20140317 | 28191 | 144 | BR
20140317 | 28605 | 31 | BR
20140317 | 28604 | 50 | BR
20140317 | 21911 | 54 | BR
20140317 | 61440 | 97 | CL
20140317 | 23148 | 203 | US
20140317 | 14868 | 200 | BR
20140317 | 6730 | 45 | CH
20140317 | 52974 | 63 | BR
20140317 | 22381 | 40 | BR
20140317 | 262938 | 48 | BR
20140317 | 21574 | 45 | BR
20140317 | 11271 | 112 | BR
20140317 | 15169 | 1813 | US
20140317 | 22177 | 409 | BR
20140317 | 262757 | 250 | BR
20140317 | 262750 | 385 | BR
20140317 | 262753 | 31 | BR
20140317 | 262695 | 52 | BR
20140317 | 262696 | 131 | BR
20140317 | 262690 | 37 | BR
20140317 | 52709 | 46 | BR
20140317 | 52568 | 65 | BR
20140317 | 29748 | 30 | US
20140317 | 53158 | 135 | BR
20140317 | 53157 | 60 | BR
20140317 | 23074 | 27 | BR
20140317 | 16265 | 145 | NL
20140317 | 36351 | 861 | US
20140317 | 28349 | 488 | BR
20140317 | 28343 | 597 | BR
20140317 | 28346 | 70 | BR
20140317 | 28347 | 248 | BR
20140317 | 8708 | 202 | RO
20140317 | 28292 | 64 | BR
20140317 | 26606 | 54 | BR
20140317 | 15180 | 33 | BR
20140317 | 28233 | 421 | BR
20140317 | 52824 | 42 | BR
20140317 | 26609 | 104 | BR
20140317 | 28239 | 51 | BR
20140317 | 53013 | 69 | BR
20140317 | 28338 | 286 | BR
20140317 | 1251 | 292 | BR
20140317 | 28331 | 216 | BR
20140317 | 28330 | 291 | BR
20140317 | 262807 | 224 | BR
20140317 | 53202 | 26 | BR
20140317 | 262488 | 151 | BR
20140317 | 8359 | 61 | RU
20140317 | 52720 | 44 | BR
20140317 | 52836 | 143 | BR
20140317 | 5089 | 132 | GB
20140317 | 263057 | 72 | BR
20140317 | 263008 | 64 | BR
20140317 | 28654 | 414 | BR
20140317 | 12041 | 105 | CA
20140317 | 28652 | 110 | BR
20140317 | 28151 | 94 | BR
20140317 | 11921 | 56 | BR
20140317 | 28153 | 54 | BR
20140317 | 28155 | 138 | BR
20140317 | 6830 | 793 | AT
20140317 | 262412 | 32 | BR
20140317 | 20406 | 27 | US
20140317 | 262419 | 105 | BR
20140317 | 262797 | 128 | BR
20140317 | 52909 | 45 | BR
20140317 | 52650 | 32 | BR
20140317 | 28661 | 487 | BR
20140317 | 16735 | 109 | BR
20140317 | 29895 | 153 | US
20140317 | 262792 | 153 | BR
20140317 | 10733 | 161 | BR
20140317 | 262664 | 27 | BR
20140317 | 262666 | 30 | BR
20140317 | 262660 | 201 | BR
20140317 | 262663 | 166 | BR
20140317 | 262668 | 76 | BR
20140317 | 28140 | 67 | BR
20140317 | 16736 | 43 | BR
20140317 | 262464 | 26 | BR
20140317 | 28668 | 128 | BR
20140317 | 28573 | 3507 | BR
20140317 | 28571 | 271 | BR
20140317 | 262704 | 86 | BR
20140317 | 28576 | 31 | BR
20140317 | 29791 | 31 | US
20140317 | 53184 | 30 | BR
20140317 | 53185 | 64 | BR
20140317 | 53187 | 39 | BR
20140317 | 53062 | 201 | BR
20140317 | 52691 | 36 | BR
20140317 | 8075 | 236 | None
20140317 | 23106 | 112 | BR
20140317 | 28279 | 165 | BR
20140317 | 262965 | 70 | BR
20140317 | 262964 | 63 | BR
20140317 | 262848 | 36 | BR
20140317 | 28270 | 198 | BR
20140317 | 28271 | 33 | BR
20140317 | 42 | 52 | US
20140317 | 28275 | 27 | BR
20140317 | 28277 | 77 | BR
20140317 | 53118 | 100 | BR
20140317 | 53114 | 69 | BR
20140317 | 53112 | 117 | BR
20140317 | 53111 | 36 | BR
20140317 | 28296 | 35 | BR
20140317 | 28294 | 189 | BR
20140317 | 52763 | 44 | 
20140317 | 28293 | 30 | BR
20140317 | 262561 | 137 | BR
20140317 | 262560 | 117 | BR
20140317 | 262565 | 73 | BR
20140317 | 28299 | 225 | BR
20140317 | 22822 | 30 | US
20140317 | 27693 | 160 | BR
20140317 | 28198 | 56 | BR
20140317 | 28195 | 76 | BR
20140317 | 28192 | 25 | BR
20140317 | 28618 | 55 | BR
20140317 | 28209 | 51 | BR
20140317 | 28207 | 115 | BR
20140317 | 25933 | 161 | BR
20140317 | 28202 | 150 | BR
20150317 | 52866 | 169 | BR
20150317 | 52861 | 45 | BR
20150317 | 52869 | 77 | BR
20150317 | 35788 | 28 | GB
20150317 | 262293 | 51 | BR
20150317 | 19151 | 30 | US
20150317 | 262742 | 72 | BR
20150317 | 262744 | 190 | BR
20150317 | 262585 | 129 | BR
20150317 | 262581 | 89 | BR
20150317 | 4739 | 1159 | AU
20150317 | 262589 | 100 | BR
20150317 | 32787 | 76 | US
20150317 | 25447 | 29 | AT
20150317 | 262632 | 56 | BR
20150317 | 52941 | 55 | BR
20150317 | 10704 | 62 | BR
20150317 | 12129 | 41 | US
20150317 | 53022 | 288 | BR
20150317 | 52734 | 121 | 
20150317 | 2688 | 207 | None
20150317 | 2686 | 69 | None
20150317 | 3209 | 159 | DE
20150317 | 559 | 103 | EU
20150317 | 10362 | 27 | BR
20150317 | 8167 | 2227 | BR
20150317 | 263513 | 45 | BR
20150317 | 28360 | 111 | BR
20150317 | 28366 | 82 | BR
20150317 | 28364 | 179 | BR
20150317 | 28368 | 407 | BR
20150317 | 262741 | 31 | BR
20150317 | 8767 | 60 | DE
20150317 | 680 | 354 | DE
20150317 | 262353 | 75 | BR
20150317 | 262354 | 92 | BR
20150317 | 28187 | 57 | BR
20150317 | 262828 | 36 | BR
20150317 | 28216 | 42 | BR
20150317 | 262827 | 28 | BR
20150317 | 262822 | 40 | BR
20150317 | 12715 | 38 | ES
20150317 | 52925 | 197 | BR
20150317 | 52924 | 36 | BR
20150317 | 52920 | 61 | BR
20150317 | 26496 | 1910 | US
20150317 | 11751 | 25 | BR
20150317 | 16397 | 286 | BR
20150317 | 39912 | 25 | AT
20150317 | 13285 | 25 | GB
20150317 | 174 | 5401 | US
20150317 | 53037 | 325 | BR
20150317 | 52748 | 34 | BR
20150317 | 13193 | 30 | FR
20150317 | 12956 | 47 | ES
20150317 | 3356 | 1038 | US
20150317 | 262901 | 42 | BR
20150317 | 1547 | 42 | MD
20150317 | 262903 | 286 | BR
20150317 | 262907 | 119 | BR
20150317 | 28352 | 84 | BR
20150317 | 262344 | 52 | BR
20150317 | 28175 | 38 | BR
20150317 | 5610 | 44 | CZ
20150317 | 263525 | 37 | BR
20150317 | 28229 | 152 | BR
20150317 | 262839 | 42 | BR
20150317 | 28220 | 825 | BR
20150317 | 28226 | 171 | BR
20150317 | 28224 | 70 | BR
20150317 | 8447 | 102 | AT
20150317 | 28647 | 118 | BR
20150317 | 28640 | 359 | BR
20150317 | 28642 | 212 | BR
20150317 | 28649 | 180 | BR
20150317 | 52937 | 64 | BR
20150317 | 251 | 447 | EU
20150317 | 262659 | 324 | BR
20150317 | 262650 | 42 | BR
20150317 | 53192 | 50 | BR
20150317 | 49544 | 47 | NL
20150317 | 2516 | 558 | None
20150317 | 8220 | 193 | GB
20150317 | 33182 | 35 | US
20150317 | 13335 | 130 | US
20150317 | 52752 | 187 | BR
20150317 | 52751 | 132 | BR
20150317 | 13188 | 443 | UA
20150317 | 14868 | 261 | BR
20150317 | 22381 | 263 | BR
20150317 | 3223 | 69 | RO
20150317 | 15600 | 38 | CH
20150317 | 3320 | 545 | DE
20150317 | 23074 | 74 | BR
20150317 | 39375 | 38 | PL
20150317 | 28349 | 504 | BR
20150317 | 262938 | 57 | BR
20150317 | 14463 | 123 | BR
20150317 | 28343 | 601 | BR
20150317 | 28346 | 28 | BR
20150317 | 263357 | 63 | BR
20150317 | 263353 | 40 | BR
20150317 | 8708 | 401 | RO
20150317 | 262333 | 92 | BR
20150317 | 5603 | 34 | SI
20150317 | 26606 | 81 | BR
20150317 | 26609 | 191 | BR
20150317 | 28239 | 39 | BR
20150317 | 263536 | 82 | BR
20150317 | 262807 | 165 | BR
20150317 | 262488 | 130 | BR
20150317 | 262481 | 74 | BR
20150317 | 52836 | 134 | BR
20150317 | 28657 | 52 | BR
20150317 | 28654 | 273 | BR
20150317 | 19611 | 40 | BR
20150317 | 262792 | 135 | BR
20150317 | 262793 | 72 | BR
20150317 | 262794 | 45 | BR
20150317 | 262797 | 221 | BR
20150317 | 6762 | 80 | IT
20150317 | 16735 | 144 | BR
20150317 | 24940 | 27 | DE
20150317 | 262666 | 36 | BR
20150317 | 262660 | 243 | BR
20150317 | 262663 | 166 | BR
20150317 | 262668 | 88 | BR
20150317 | 262669 | 108 | BR
20150317 | 262464 | 177 | BR
20150317 | 262463 | 163 | BR
20150317 | 53184 | 174 | BR
20150317 | 53185 | 115 | BR
20150317 | 52691 | 36 | BR
20150317 | 52697 | 141 | BR
20150317 | 52694 | 25 | BR
20150317 | 262879 | 32 | BR
20150317 | 3786 | 664 | KR
20150317 | 28233 | 72 | BR
20150317 | 3255 | 204 | UA
20150317 | 2856 | 219 | GB
20150317 | 20044 | 32 | BR
20150317 | 263035 | 41 | BR
20150317 | 1239 | 1271 | US
20150317 | 27715 | 233 | BR
20150317 | 28247 | 42 | BR
20150317 | 26615 | 2883 | BR
20150317 | 262499 | 26 | BR
20150317 | 52828 | 254 | BR
20150317 | 8468 | 27 | GB
20150317 | 52824 | 26 | BR
20150317 | 28663 | 45 | BR
20150317 | 28661 | 448 | BR
20150317 | 28666 | 72 | BR
20150317 | 28665 | 63 | BR
20150317 | 28669 | 171 | BR
20150317 | 28668 | 303 | BR
20150317 | 262787 | 46 | BR
20150317 | 262785 | 208 | BR
20150317 | 262780 | 112 | BR
20150317 | 28189 | 104 | BR
20150317 | 24971 | 33 | CZ
20150317 | 262476 | 102 | BR
20150317 | 53179 | 27 | BR
20150317 | 53178 | 97 | BR
20150317 | 53175 | 308 | BR
20150317 | 25577 | 63 | GB
20150317 | 20676 | 83 | DE
20150317 | 2716 | 113 | BR
20150317 | 52775 | 103 | BR
20150317 | 2715 | 34 | BR
20150317 | 49183 | 28 | UA
20150317 | 53088 | 46 | BR
20150317 | 53080 | 40 | BR
20150317 | 53082 | 36 | BR
20150317 | 52579 | 58 | BR
20150317 | 263678 | 72 | BR
20150317 | 52689 | 267 | BR
20150317 | 53224 | 84 | BR
20150317 | 53221 | 53 | BR
20150317 | 53222 | 117 | BR
20150317 | 33724 | 208 | US
20150317 | 11835 | 308 | BR
20150317 | 14840 | 785 | BR
20150317 | 45758 | 30 | TH
20150317 | 41095 | 46 | NL
20150317 | 12301 | 100 | HU
20150317 | 3303 | 894 | CH
20150317 | 28624 | 253 | BR
20150317 | 15133 | 81 | US
20150317 | 13878 | 175 | BR
20150317 | 12874 | 74 | IT
20150317 | 8055 | 45 | BR
20150317 | 4181 | 98 | US
20150317 | 262310 | 47 | BR
20150317 | 5391 | 29 | HR
20150317 | 27724 | 126 | BR
20150317 | 27720 | 45 | BR
20150317 | 28250 | 206 | BR
20150317 | 28254 | 48 | BR
20150317 | 262865 | 144 | BR
20150317 | 28258 | 154 | BR
20150317 | 14537 | 46 | US
20150317 | 8473 | 89 | SE
20150317 | 6407 | 220 | CA
20150317 | 19108 | 362 | US
20150317 | 16736 | 45 | BR
20150317 | 52960 | 48 | BR
20150317 | 52962 | 93 | BR
20150317 | 28598 | 560 | BR
20150317 | 12041 | 518 | CA
20150317 | 16594 | 35 | BR
20150317 | 262688 | 66 | BR
20150317 | 262686 | 144 | BR
20150317 | 262684 | 62 | BR
20150317 | 262680 | 82 | BR
20150317 | 262444 | 131 | BR
20150317 | 262448 | 25 | BR
20150317 | 262449 | 35 | BR
20150317 | 53169 | 78 | BR
20150317 | 53166 | 94 | BR
20150317 | 53165 | 109 | BR
20150317 | 53162 | 64 | BR
20150317 | 3491 | 218 | US
20150317 | 16685 | 131 | BR
20150317 | 24961 | 38 | DE
20150317 | 52783 | 78 | BR
20150317 | 53093 | 27 | BR
20150317 | 53097 | 93 | BR
20150317 | 61909 | 39 | 
20150317 | 53237 | 209 | BR
20150317 | 53230 | 72 | BR
20150317 | 11802 | 98 | BR
20150317 | 53238 | 178 | BR
20150317 | 18978 | 28 | US
20150317 | 8881 | 127 | DE
20150317 | 12312 | 43 | DE
20150317 | 27589 | 34 | US
20150317 | 5483 | 48 | HU
20150317 | 9009 | 71 | GB
20150317 | 786 | 185 | GB
20150317 | 28186 | 196 | BR
20150317 | 50204 | 30 | UA
20150317 | 7795 | 57 | US
20150317 | 263471 | 36 | BR
20150317 | 31027 | 93 | DK
20150317 | 20712 | 37 | GB
20150317 | 262446 | 88 | BR
20150317 | 10674 | 47 | US
20150317 | 28269 | 63 | BR
20150317 | 28267 | 170 | BR
20150317 | 262878 | 72 | BR
20150317 | 28265 | 376 | BR
20150317 | 23002 | 39 | BR
20150317 | 1103 | 107 | NL
20150317 | 28280 | 438 | BR
20150317 | 28283 | 179 | BR
20150317 | 22356 | 102 | BR
20150317 | 28288 | 74 | BR
20150317 | 28605 | 135 | BR
20150317 | 28604 | 55 | BR
20150317 | 6730 | 89 | CH
20150317 | 52977 | 69 | BR
20150317 | 52974 | 42 | BR
20150317 | 19009 | 35 | US
20150317 | 22177 | 55 | BR
20150317 | 262504 | 42 | BR
20150317 | 262695 | 64 | BR
20150317 | 262459 | 47 | BR
20150317 | 262501 | 46 | BR
20150317 | 262454 | 32 | BR
20150317 | 32632 | 28 | US
20150317 | 13414 | 63 | US
20150317 | 36351 | 2285 | US
20150317 | 21219 | 53 | UA
20150317 | 9143 | 70 | NL
20150317 | 53202 | 61 | BR
20150317 | 53208 | 126 | BR
20150317 | 3265 | 37 | NL
20150317 | 12322 | 25 | FR
20150317 | 13238 | 61 | RU
20150317 | 11921 | 56 | BR
20150317 | 13237 | 60 | DE
20150317 | 9031 | 31 | BE
20150317 | 22822 | 69 | US
20150317 | 29895 | 103 | US
20150317 | 7162 | 187 | BR
20150317 | 263461 | 53 | BR
20150317 | 263460 | 69 | BR
20150317 | 8075 | 1010 | None
20150317 | 28279 | 41 | BR
20150317 | 262848 | 112 | BR
20150317 | 28270 | 171 | BR
20150317 | 28271 | 30 | BR
20150317 | 28275 | 27 | BR
20150317 | 28277 | 68 | BR
20150317 | 31148 | 348 | UA
20150317 | 28296 | 35 | BR
20150317 | 28294 | 142 | BR
20150317 | 28292 | 50 | BR
20150317 | 28299 | 325 | BR
20150317 | 27693 | 71 | BR
20150317 | 28618 | 332 | BR
20150317 | 28615 | 251 | BR
20150317 | 262518 | 73 | BR
20150317 | 4788 | 101 | MY
20150317 | 52945 | 26 | BR
20150317 | 32934 | 338 | US
20150317 | 18881 | 7402 | BR
20150317 | 262428 | 42 | BR
20150317 | 262429 | 75 | BR
20150317 | 262420 | 140 | BR
20150317 | 262421 | 56 | BR
20150317 | 52892 | 72 | BR
20150317 | 52896 | 144 | BR
20150317 | 17557 | 80 | PK
20150317 | 17222 | 160 | BR
20150317 | 19873 | 144 | BR
20150317 | 262737 | 72 | BR
20150317 | 262732 | 47 | BR
20150317 | 262733 | 136 | BR
20150317 | 262730 | 249 | BR
20150317 | 7908 | 171 | VE
20150317 | 52527 | 55 | BR
20150317 | 53144 | 146 | BR
20150317 | 53145 | 275 | BR
20150317 | 12083 | 308 | US
20150317 | 53142 | 360 | BR
20150317 | 53143 | 176 | BR
20150317 | 6079 | 37 | US
20150317 | 20485 | 56 | RU
20150317 | 52631 | 34 | BR
20150317 | 10026 | 86 | JP
20150317 | 3292 | 986 | DK
20150317 | 855 | 815 | CA
20150317 | 53242 | 68 | BR
20150317 | 13110 | 30 | PL
20150317 | 8560 | 39 | DE
20150317 | 14361 | 133 | US
20150317 | 33597 | 46 | US
20150317 | 262989 | 26 | BR
20150317 | 262988 | 309 | BR
20150317 | 262856 | 64 | BR
20150317 | 61769 | 31 | BR
20150317 | 263077 | 259 | BR
20150317 | 28591 | 58 | BR
20150317 | 28590 | 138 | BR
20150317 | 8422 | 30 | DE
20150317 | 262971 | 85 | BR
20150317 | 28625 | 68 | BR
20150317 | 5580 | 69 | NL
20150317 | 5588 | 190 | CZ
20150317 | 31042 | 29 | RS
20150317 | 61440 | 829 | CL
20150317 | 262509 | 56 | BR
20150317 | 11271 | 98 | BR
20150317 | 6712 | 86 | UA
20150317 | 4134 | 835 | CN
20150317 | 28132 | 89 | BR
20150317 | 28135 | 40 | BR
20150317 | 28134 | 35 | BR
20150317 | 28138 | 38 | BR
20150317 | 32098 | 28 | US
20150317 | 16097 | 26 | DE
20150317 | 6663 | 97 | RO
20150317 | 52888 | 219 | BR
20150317 | 22085 | 875 | BR
20150317 | 52880 | 27 | BR
20150317 | 262725 | 484 | BR
20150317 | 262729 | 58 | BR
20150317 | 9121 | 242 | TR
20150317 | 25229 | 60 | UA
20150317 | 53131 | 756 | BR
20150317 | 2119 | 226 | NO
20150317 | 53135 | 184 | BR
20150317 | 14026 | 54 | BR
20150317 | 20121 | 26 | BR
20150317 | 20940 | 259 | EU
20150317 | 53139 | 72 | BR
20150317 | 1916 | 1010 | BR
20150317 | 9050 | 246 | RO
20150317 | 8928 | 134 | GB
20150317 | 263663 | 30 | BR
20150317 | 263447 | 27 | BR
20150317 | 263444 | 57 | BR
20150317 | 1267 | 134 | EU
20150317 | 263442 | 143 | BR
20150317 | 263113 | 40 | BR
20150317 | 14571 | 89 | BR
20150317 | 8781 | 265 | QA
20150317 | 28589 | 184 | BR
20150317 | 28583 | 40 | BR
20150317 | 28580 | 232 | BR
20150317 | 8657 | 36 | PT
20150317 | 262883 | 130 | BR
20150317 | 263042 | 83 | BR
20150317 | 4230 | 197 | BR
20150317 | 28630 | 42 | BR
20150317 | 28634 | 428 | BR
20150317 | 28637 | 155 | BR
20150317 | 28639 | 48 | BR
20150317 | 262539 | 91 | BR
20150317 | 43350 | 33 | NL
20150317 | 28124 | 46 | BR
20150317 | 28125 | 166 | BR
20150317 | 28126 | 80 | BR
20150317 | 61720 | 30 | BR
20150317 | 28122 | 37 | BR
20150317 | 28123 | 54 | BR
20150317 | 16150 | 38 | SE
20150317 | 262715 | 77 | BR
20150317 | 52982 | 57 | BR
20150317 | 52987 | 58 | BR
20150317 | 53059 | 95 | BR
20150317 | 10310 | 39 | US
20150317 | 53053 | 97 | BR
20150317 | 61949 | 82 | BR
20150317 | 53122 | 92 | BR
20150317 | 20804 | 45 | PL
20150317 | 52613 | 96 | BR
20150317 | 52610 | 130 | BR
20150317 | 199715 | 35 | PL
20150317 | 28329 | 147 | BR
20150317 | 263469 | 29 | BR
20150317 | 3549 | 1578 | US
20150317 | 15169 | 1865 | US
20150317 | 263432 | 62 | BR
20150317 | 263055 | 51 | BR
20150317 | 263544 | 146 | BR
20150317 | 263541 | 46 | BR
20150317 | 262891 | 138 | BR
20150317 | 6453 | 172 | US
20150317 | 15180 | 36 | BR
20150317 | 7738 | 4620 | BR
20150317 | 28338 | 38 | BR
20150317 | 1251 | 254 | BR
20150317 | 28334 | 46 | BR
20150317 | 28331 | 106 | BR
20150317 | 28330 | 140 | BR
20150317 | 8359 | 141 | RU
20150317 | 28158 | 93 | BR
20150317 | 28151 | 102 | BR
20150317 | 28153 | 69 | BR
20150317 | 28155 | 199 | BR
20150317 | 262413 | 25 | BR
20150317 | 262412 | 49 | BR
20150317 | 10733 | 220 | BR
20150317 | 28143 | 38 | BR
20150317 | 9498 | 786 | IN
20150317 | 262704 | 79 | BR
20150317 | 12741 | 81 | PL
20150317 | 11432 | 520 | BR
20150317 | 52992 | 54 | BR
20150317 | 53068 | 35 | BR
20150317 | 53061 | 234 | BR
20150317 | 3737 | 32 | US
20150317 | 61951 | 36 | BR
20150317 | 53118 | 75 | BR
20150317 | 53115 | 225 | BR
20150317 | 57169 | 35 | AT
20150317 | 53112 | 50 | BR
20150317 | 53111 | 41 | BR
20150317 | 20142 | 36 | 
20150317 | 20144 | 48 | US
20150317 | 36408 | 30 | US
20150317 | 4589 | 98 | EU
20150317 | 2914 | 613 | US
20150317 | 714 | 253 | US
20150317 | 6849 | 1213 | UA
20150317 | 263608 | 45 | BR
20150317 | 263421 | 90 | BR
20150317 | 2828 | 214 | US
20150317 | 12989 | 1192 | NL
20150317 | 6939 | 844 | US
20150317 | 8121 | 68 | US
20150317 | 262906 | 32 | BR
20150317 | 52720 | 233 | BR
20150317 | 28328 | 153 | BR
20150317 | 23148 | 281 | US
20150317 | 262557 | 40 | BR
20150317 | 19182 | 874 | BR
20150317 | 262558 | 32 | BR
20150317 | 262394 | 99 | BR
20150317 | 28140 | 78 | BR
20150317 | 28141 | 122 | BR
20150317 | 22431 | 579 | BR
20150317 | 6614 | 139 | US
20150317 | 13768 | 370 | CA
20150317 | 52858 | 42 | BR
20150317 | 21021 | 29 | PL
20150317 | 262778 | 36 | BR
20150317 | 262777 | 101 | BR
20150317 | 262775 | 128 | BR
20150317 | 9116 | 402 | IL
20150317 | 262605 | 181 | BR
20150317 | 262609 | 65 | BR
20150317 | 53100 | 107 | BR
20150317 | 53101 | 89 | BR
20150317 | 53102 | 120 | BR
20150317 | 52678 | 77 | 
20150317 | 7385 | 110 | US
20150317 | 33132 | 110 | US
20150317 | 6327 | 516 | CA
20150317 | 53075 | 45 | BR
20150317 | 53070 | 221 | BR
20150317 | 53072 | 96 | BR
20150317 | 53079 | 27 | BR
20150317 | 21574 | 45 | BR
20150317 | 36692 | 29 | US
20150317 | 2906 | 61 | US
20150317 | 263631 | 63 | BR
20150317 | 30447 | 68 | US
20150317 | 31242 | 38 | PL
20150317 | 28001 | 51 | UY
20150317 | 23089 | 516 | US
20150317 | 263099 | 66 | BR
20150317 | 263416 | 84 | BR
20150317 | 28311 | 96 | BR
20150317 | 28310 | 112 | BR
20150317 | 262545 | 63 | BR
20150317 | 262544 | 65 | BR
20150317 | 31334 | 93 | DE
20150317 | 28173 | 63 | BR
20150317 | 28171 | 55 | BR
20150317 | 132591 | 112 | HK
20150317 | 12576 | 49 | GB
20150317 | 16509 | 366 | US
20150317 | 22689 | 1386 | BR
20150317 | 26592 | 38 | BR
20150317 | 52840 | 268 | BR
20150317 | 19551 | 55 | US
20150317 | 262761 | 218 | BR
20150317 | 262760 | 112 | BR
20150317 | 262765 | 120 | BR
20150317 | 262767 | 47 | BR
20150317 | 25467 | 31 | SI
20150317 | 16276 | 262 | FR
20150317 | 11706 | 42 | BR
20150317 | 22925 | 62 | US
20150317 | 52660 | 32 | BR
20150317 | 12389 | 187 | RU
20150317 | 53001 | 114 | BR
20150317 | 53006 | 40 | BR
20150317 | 53008 | 82 | BR
20150317 | 9304 | 311 | HK
20150317 | 263626 | 67 | BR
20150317 | 14282 | 57 | BR
20150317 | 13030 | 200 | CH
20150317 | 8218 | 51 | FR
20150317 | 13489 | 1588 | CO
20150317 | 29014 | 27 | DE
20150317 | 52681 | 48 | BR
20150317 | 23520 | 180 | US
20150317 | 8100 | 50 | US
20150317 | 23106 | 71 | BR
20150317 | 23105 | 189 | BR
20150317 | 263080 | 44 | BR
20150317 | 28306 | 367 | BR
20150317 | 28300 | 273 | BR
20150317 | 28303 | 1947 | 
20150317 | 28309 | 70 | BR
20150317 | 262575 | 268 | BR
20150317 | 262375 | 27 | BR
20150317 | 262372 | 85 | BR
20150317 | 28161 | 128 | BR
20150317 | 28163 | 135 | BR
20150317 | 61765 | 34 | BR
20150317 | 28165 | 204 | BR
20150317 | 28166 | 30 | BR
20150317 | 28168 | 235 | 
20150317 | 28169 | 109 | BR
20150317 | 7473 | 39 | SG
20150317 | 35228 | 67 | GB
20150317 | 52873 | 74 | BR
20150317 | 25074 | 57 | DE
20150317 | 262757 | 310 | BR
20150317 | 262750 | 361 | BR
